customerId,currentBalance,averageBalance,minimumBalance,maximumBalance,balanceVolatility,averageTransactionValue,monthlyTransactionValue,transactionsPerMonth,daysSinceLastTransaction,monthlyActiveDays,transactionGrowthRate,engagementScore,engagementCategory,scoreBreakdown,numberOfProducts,hasCreditCard,hasLoan,hasInvestment,hasInsurance,complaintCount,complaintsLast90Days,unresolvedComplaints,averageResolutionTime,digitalUsagePercentage,mobileLoginFrequency,webLoginFrequency,digitalSessionDuration,age,income,creditScore,tenureMonths,churn
CUST-1424,106911.21,209901.78,106911.21,303439.57,0.294,2268.42,41587.72,18.33,1,12,0.196,79.9,Engaged,"{'transactionFrequency': 22.9, 'digitalUsage': 19.3, 'productUsage': 20.0, 'recency': 19.7, 'servicePenalty': 2.0}",5,True,True,True,True,2,1,0,57.0,77.3,4.2,0.8,601.5,39,380342,759,78,0
CUST-1425,200.0,1625.06,200.0,7264.84,1.421,3072.2,34818.26,11.33,41,0,-0.654,46.0,At Risk,"{'transactionFrequency': 14.2, 'digitalUsage': 23.5, 'productUsage': 12.0, 'recency': 6.3, 'servicePenalty': 10.0}",3,False,False,True,True,4,3,3,66.0,94.1,5.2,3.7,489.5,26,1046788,595,4,1
CUST-1426,666689.98,705606.09,666689.98,730538.82,0.026,1919.21,27188.85,14.17,1,8,0.023,69.7,Engaged,"{'transactionFrequency': 17.7, 'digitalUsage': 20.3, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,81.2,3.7,2.5,545.0,21,652833,586,29,0
CUST-1427,200.0,25437.09,200.0,125250.37,1.312,2422.85,67436.12,27.83,2,20,0.086,69.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 16.9, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,67.7,3.7,0.2,557.2,54,455726,797,55,0
CUST-1428,3300.32,51084.1,200.0,129324.16,0.816,2609.5,39142.47,15.0,2,13,0.14,69.5,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 19.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,77.8,6.3,2.7,530.9,58,1260778,722,24,0
CUST-1429,200.0,14126.68,200.0,71415.88,1.636,2587.1,65971.03,25.5,1,17,0.039,74.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,87.6,8.3,3.2,511.9,44,250000,777,68,0
CUST-1430,26106.83,43133.14,21986.5,89834.35,0.418,2625.17,49878.24,19.0,2,13,-0.366,64.7,Engaged,"{'transactionFrequency': 23.8, 'digitalUsage': 13.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,54.4,4.2,0.5,461.8,34,749381,704,77,0
CUST-1431,17051.03,88605.04,17051.03,172438.65,0.501,2326.66,51574.29,22.17,1,15,-0.015,72.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 15.8, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,63.2,6.2,3.2,492.9,50,1766101,850,79,0
CUST-1432,131770.52,197258.92,122974.32,296445.52,0.231,2701.1,47719.45,17.67,3,18,-0.036,75.1,Engaged,"{'transactionFrequency': 22.1, 'digitalUsage': 20.1, 'productUsage': 16.0, 'recency': 19.0, 'servicePenalty': 2.0}",4,True,False,True,True,1,1,0,15.0,80.2,5.5,1.5,528.7,51,356448,850,25,0
CUST-1433,231128.58,286473.14,225919.07,329089.82,0.12,2630.01,39450.14,15.0,6,10,0.3,57.8,At Risk,"{'transactionFrequency': 18.8, 'digitalUsage': 15.0, 'productUsage': 8.0, 'recency': 18.0, 'servicePenalty': 2.0}",2,False,False,True,False,1,1,0,109.0,60.0,1.7,2.5,504.4,38,250000,668,28,0
CUST-1434,261317.61,271513.96,261317.61,283163.55,0.024,2023.97,7421.24,3.67,17,3,-0.286,43.4,At Risk,"{'transactionFrequency': 4.6, 'digitalUsage': 20.4, 'productUsage': 4.0, 'recency': 14.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,81.8,4.3,1.2,589.2,21,390427,625,39,0
CUST-1435,2978.36,107555.52,2978.36,178110.67,0.506,2393.06,41878.62,17.5,9,8,0.14,61.4,Engaged,"{'transactionFrequency': 21.9, 'digitalUsage': 20.5, 'productUsage': 4.0, 'recency': 17.0, 'servicePenalty': 2.0}",1,False,False,False,False,1,1,0,66.0,81.9,6.8,2.3,419.2,30,587249,737,65,0
CUST-1436,386.44,11212.13,200.0,46532.72,1.18,2844.63,39824.87,14.0,3,9,0.098,61.5,Engaged,"{'transactionFrequency': 17.5, 'digitalUsage': 17.0, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,67.9,2.7,2.3,440.8,48,281183,612,53,0
CUST-1437,200.0,29143.06,200.0,103166.37,1.145,2645.86,59972.89,22.67,2,13,0.091,66.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 14.2, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,56.6,5.7,1.2,513.3,53,250000,698,69,0
CUST-1438,200.0,4354.99,200.0,40189.97,1.772,2421.59,46010.23,19.0,2,15,0.035,72.1,Engaged,"{'transactionFrequency': 23.8, 'digitalUsage': 21.1, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,84.2,6.3,2.0,577.1,31,628597,732,9,0
CUST-1439,200.0,1394.78,200.0,7992.98,1.405,2235.52,24590.71,11.0,25,2,-0.612,49.5,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 20.1, 'productUsage': 4.0, 'recency': 11.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,80.3,5.2,3.0,562.5,38,972342,671,3,1
CUST-1440,9176.61,20632.4,200.0,61696.72,1.008,2369.62,33174.72,14.0,1,10,0.15,67.1,Engaged,"{'transactionFrequency': 17.5, 'digitalUsage': 19.9, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,False,True,False,True,2,1,0,90.0,79.8,9.0,3.8,536.5,28,1486834,609,29,0
CUST-1441,58064.15,73326.54,58064.15,109754.15,0.204,2516.86,14262.2,5.67,28,1,-0.364,45.3,At Risk,"{'transactionFrequency': 7.1, 'digitalUsage': 23.5, 'productUsage': 4.0, 'recency': 10.7, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,6.0,94.1,12.7,5.8,556.6,44,460099,683,3,0
CUST-1442,105134.72,144194.0,104907.31,210647.62,0.21,2759.6,38634.42,14.0,1,8,-0.089,62.4,Engaged,"{'transactionFrequency': 17.5, 'digitalUsage': 17.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,69.0,3.5,1.0,312.0,47,713230,724,73,0
CUST-1443,3332.21,18369.21,200.0,49363.23,0.8,1984.25,28440.88,14.33,1,11,0.256,66.5,Engaged,"{'transactionFrequency': 17.9, 'digitalUsage': 20.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,83.7,6.8,2.8,418.6,28,250000,783,7,0
CUST-1444,247540.41,315323.74,247540.41,352968.1,0.098,2474.35,33403.7,13.5,1,9,0.128,58.7,At Risk,"{'transactionFrequency': 16.9, 'digitalUsage': 18.2, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,72.8,5.0,2.7,536.6,49,250000,641,48,0
CUST-1445,41105.29,82318.74,41105.29,113385.53,0.25,2718.87,33985.89,12.5,5,7,-0.026,60.6,Engaged,"{'transactionFrequency': 15.6, 'digitalUsage': 18.7, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,74.7,7.7,4.0,394.3,35,713521,615,7,0
CUST-1446,47624.6,93218.38,47624.6,129728.1,0.201,2131.07,32676.45,15.33,2,16,0.35,68.4,Engaged,"{'transactionFrequency': 19.2, 'digitalUsage': 17.9, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,71.7,5.7,1.8,498.4,26,507978,776,3,0
CUST-1447,5839.97,13547.95,200.0,52744.6,1.281,2198.28,62651.12,28.5,1,21,-0.034,81.1,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.5, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,81.9,5.8,3.8,522.0,39,430773,767,53,0
CUST-1448,200.0,15176.07,200.0,55758.37,1.133,2278.8,39119.49,17.17,2,13,0.386,68.2,Engaged,"{'transactionFrequency': 21.5, 'digitalUsage': 19.4, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,77.7,5.0,2.5,507.6,33,250000,661,51,0
CUST-1449,696045.05,751971.57,696045.05,791616.26,0.033,1919.24,32627.01,17.0,1,15,0.08,69.6,Engaged,"{'transactionFrequency': 21.2, 'digitalUsage': 16.7, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,66.7,3.3,1.8,640.4,47,527761,667,9,0
CUST-1450,13230.29,30566.06,200.0,90644.96,1.037,2563.7,60246.85,23.5,2,15,-0.19,73.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.8, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,False,True,True,False,1,1,0,33.0,75.2,9.0,1.8,451.4,54,581770,602,30,0
CUST-1451,255745.56,339953.74,255745.56,417736.94,0.161,2413.33,46657.64,19.33,1,15,0.185,76.6,Engaged,"{'transactionFrequency': 24.2, 'digitalUsage': 16.8, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,False,True,True,0,0,0,0.0,67.2,4.2,1.7,628.5,33,288609,651,58,0
CUST-1452,51583.84,97176.0,51583.84,137837.41,0.257,2475.82,31772.98,12.83,7,8,-0.073,69.2,Engaged,"{'transactionFrequency': 16.0, 'digitalUsage': 19.5, 'productUsage': 16.0, 'recency': 17.7, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,77.9,6.2,5.3,591.2,40,958679,849,140,0
CUST-1453,94071.02,156532.86,94071.02,217568.51,0.237,2915.57,34015.02,11.67,2,7,0.323,66.3,Engaged,"{'transactionFrequency': 14.6, 'digitalUsage': 20.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,81.4,11.0,2.2,585.7,21,1168943,631,32,0
CUST-1454,932.17,31154.38,200.0,55086.34,0.557,2074.79,36308.83,17.5,2,15,0.184,67.9,Engaged,"{'transactionFrequency': 21.9, 'digitalUsage': 16.7, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,True,True,False,False,1,1,0,107.0,66.7,5.5,1.0,514.1,45,467376,788,38,0
CUST-1455,7905.36,36113.93,200.0,117749.73,1.119,2370.01,60830.36,25.67,1,18,0.026,78.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,86.4,8.2,3.5,490.9,36,250000,709,56,0
CUST-1456,200.0,46087.02,200.0,137089.89,0.995,2426.0,42454.94,17.5,2,13,-0.246,67.6,Engaged,"{'transactionFrequency': 21.9, 'digitalUsage': 22.4, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,89.5,9.3,1.7,456.4,61,566490,686,32,0
CUST-1457,1586.01,4693.09,200.0,27371.27,1.556,2827.13,30156.01,10.67,3,6,-0.263,63.8,Engaged,"{'transactionFrequency': 13.3, 'digitalUsage': 23.4, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,True,False,False,False,1,0,0,101.0,93.7,10.2,6.7,449.9,38,323177,651,25,0
CUST-1458,9183.64,9264.85,200.0,25496.87,0.768,2873.81,42149.18,14.67,38,0,-0.615,41.6,At Risk,"{'transactionFrequency': 18.3, 'digitalUsage': 11.9, 'productUsage': 4.0, 'recency': 7.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,47.7,1.8,0.8,667.9,45,250000,645,51,1
CUST-1459,258.32,44311.87,200.0,110266.57,0.996,2164.34,40040.25,18.5,2,9,-0.117,75.9,Engaged,"{'transactionFrequency': 23.1, 'digitalUsage': 21.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,True,False,False,1,0,0,31.0,85.6,6.3,4.2,500.2,46,803712,800,20,0
CUST-1460,200.0,6056.07,200.0,21534.79,1.142,2020.99,4378.81,2.17,69,0,-0.5,17.2,Dormant,"{'transactionFrequency': 2.7, 'digitalUsage': 13.4, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 7.0}",2,False,False,False,True,2,1,1,52.0,53.8,1.2,0.3,390.5,28,306288,673,60,1
CUST-1461,60106.35,65833.69,57264.44,78111.43,0.094,2392.49,9569.95,4.0,45,0,-0.632,35.9,Dormant,"{'transactionFrequency': 5.0, 'digitalUsage': 21.9, 'productUsage': 4.0, 'recency': 5.0, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,22.0,87.5,4.8,1.5,435.3,31,461059,678,4,1
CUST-1462,47035.55,73384.43,41834.83,110877.6,0.308,2575.21,34765.28,13.5,1,8,-0.196,59.7,At Risk,"{'transactionFrequency': 16.9, 'digitalUsage': 15.1, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,60.5,3.2,1.7,587.0,53,574224,770,20,0
CUST-1463,200.0,10157.26,200.0,56573.79,1.701,2401.02,57224.42,23.83,1,16,-0.067,68.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 15.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 4.0}",3,True,False,True,False,2,2,0,103.5,62.2,1.7,0.7,439.2,54,368376,800,24,0
CUST-1464,331602.89,358185.26,331602.89,382516.82,0.037,2196.08,28549.03,13.0,1,9,0.162,72.7,Engaged,"{'transactionFrequency': 16.2, 'digitalUsage': 22.8, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 2.0}",4,True,True,False,True,1,1,0,95.0,91.0,8.2,4.0,526.0,42,392429,592,41,0
CUST-1465,200.0,4124.18,200.0,14552.36,1.274,2530.6,17292.46,6.83,70,0,-0.771,28.4,Dormant,"{'transactionFrequency': 8.5, 'digitalUsage': 18.9, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 7.0}",2,False,True,False,False,1,1,1,0.0,75.6,6.2,1.8,385.3,28,833648,626,3,1
CUST-1466,200.0,3164.71,200.0,19619.06,1.298,2391.6,51817.97,21.67,1,12,-0.087,73.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.1, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,84.6,10.2,2.5,496.4,37,1314835,702,40,0
CUST-1467,1666.61,33344.77,200.0,107136.21,0.971,2518.42,72614.44,28.83,1,21,0.011,80.8,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 24.1, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,96.5,9.5,4.0,525.4,24,475908,672,24,0
CUST-1468,200.0,72018.53,200.0,203372.62,0.877,2403.16,70092.1,29.17,2,19,-0.194,75.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.0, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,76.0,4.7,4.2,466.7,64,553656,767,17,0
CUST-1469,3336.25,58045.23,200.0,138153.99,0.68,2495.41,41174.29,16.5,2,10,0.061,77.4,Engaged,"{'transactionFrequency': 20.6, 'digitalUsage': 21.5, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,False,True,True,2,0,0,18.0,85.9,12.0,4.0,496.6,38,250000,695,23,0
CUST-1470,19408.3,58370.43,11220.62,83817.08,0.278,2197.31,24170.4,11.0,1,9,-0.162,61.1,Engaged,"{'transactionFrequency': 13.8, 'digitalUsage': 19.7, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,78.8,8.8,2.8,499.0,33,318247,736,5,0
CUST-1471,200.0,1505.6,200.0,16764.52,1.996,2233.23,52480.84,23.5,2,16,0.043,74.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.2, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,88.7,7.5,2.0,561.6,32,1109002,638,14,0
CUST-1472,188923.05,232570.7,188923.05,303463.2,0.141,1844.06,34115.02,18.5,1,12,-0.338,67.2,Engaged,"{'transactionFrequency': 23.1, 'digitalUsage': 16.4, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 4.0}",3,True,False,False,True,4,2,0,63.8,65.8,5.0,3.3,588.8,52,825226,678,26,0
CUST-1473,5040.08,2391.04,200.0,31698.14,2.289,2742.37,27423.71,10.0,4,2,-0.524,56.2,At Risk,"{'transactionFrequency': 12.5, 'digitalUsage': 17.1, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,68.3,3.0,2.7,404.0,21,593851,704,8,1
CUST-1474,3255.58,43338.09,3255.58,86553.04,0.602,2898.01,31395.07,10.83,1,10,0.03,66.8,Engaged,"{'transactionFrequency': 13.5, 'digitalUsage': 21.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,86.2,9.0,3.2,533.8,31,352257,817,11,0
CUST-1475,3666.7,48880.49,200.0,135729.9,0.96,2600.13,52002.52,20.0,1,15,-0.152,81.3,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.6, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,False,True,True,True,0,0,0,0.0,82.5,5.3,4.2,546.1,53,893632,850,12,0
CUST-1476,200.0,30340.25,200.0,127485.34,1.36,2639.98,94599.26,35.83,1,23,0.009,84.3,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.6, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,94.4,8.2,3.0,521.6,44,402206,823,65,0
CUST-1477,1995.86,15946.68,200.0,54803.96,1.163,2460.89,35272.71,14.33,2,13,-0.204,60.7,Engaged,"{'transactionFrequency': 17.9, 'digitalUsage': 19.5, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,37.0,77.9,5.2,2.5,417.4,41,416448,647,92,0
CUST-1478,5694.42,9690.82,200.0,39785.2,1.19,2250.93,63401.31,28.17,1,21,-0.012,76.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,False,True,False,True,2,1,0,61.0,86.4,10.0,2.3,464.0,22,1399948,798,44,0
CUST-1479,200.0,10681.16,200.0,56896.17,1.556,2582.37,38305.15,14.83,3,11,0.068,66.0,Engaged,"{'transactionFrequency': 18.5, 'digitalUsage': 20.5, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,82.0,6.5,0.5,590.3,21,464458,850,9,0
CUST-1480,65916.07,151858.76,65916.07,231558.04,0.293,2484.38,49687.67,20.0,3,12,-0.123,79.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.9, 'productUsage': 16.0, 'recency': 19.0, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,75.8,3.5,1.2,452.0,21,357500,764,13,0
CUST-1481,200.0,1541.19,200.0,10984.98,1.57,2284.29,57107.18,25.0,5,14,-0.076,76.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.7, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,82.7,5.2,2.2,518.9,41,438807,612,74,0
CUST-1482,153678.94,176722.6,143151.27,215864.4,0.121,2080.04,38480.72,18.5,1,14,-0.085,75.3,Engaged,"{'transactionFrequency': 23.1, 'digitalUsage': 20.5, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,82.0,6.8,3.8,489.8,34,525651,755,37,0
CUST-1483,200.0,70841.09,200.0,169623.27,0.734,2346.16,53961.7,23.0,4,12,-0.158,79.4,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.8, 'productUsage': 16.0, 'recency': 18.7, 'servicePenalty': 0.0}",4,True,False,True,True,0,0,0,0.0,79.0,6.7,3.8,506.0,34,550746,715,32,0
CUST-1484,6085.99,8263.43,200.0,30098.33,0.813,2304.93,33421.41,14.5,3,2,-0.439,67.0,Engaged,"{'transactionFrequency': 18.1, 'digitalUsage': 21.9, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,87.4,5.5,3.5,513.1,37,737041,588,36,1
CUST-1485,200.0,13630.35,200.0,48648.53,1.301,2220.76,54038.39,24.33,3,19,-0.053,72.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 16.6, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,66.4,2.7,2.8,683.1,44,255658,634,123,0
CUST-1486,200.0,27343.67,200.0,93472.14,1.061,2538.25,35958.5,14.17,5,6,-0.327,67.0,Engaged,"{'transactionFrequency': 17.7, 'digitalUsage': 22.9, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,91.8,9.2,3.8,488.1,44,285547,722,76,0
CUST-1487,200.0,3591.38,200.0,27076.79,1.533,2230.49,46096.72,20.67,1,16,0.066,83.6,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.0, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,91.9,6.7,4.3,565.4,23,723305,691,19,0
CUST-1488,1530.78,3769.88,200.0,18047.97,1.532,3228.31,13451.27,4.17,68,0,-0.875,27.2,Dormant,"{'transactionFrequency': 5.2, 'digitalUsage': 21.0, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 7.0}",2,False,False,True,False,1,1,1,0.0,84.0,7.5,1.0,603.6,31,1234189,634,37,1
CUST-1489,79861.86,118267.19,75449.63,158323.72,0.195,2176.92,35556.43,16.33,1,15,0.5,71.7,Engaged,"{'transactionFrequency': 20.4, 'digitalUsage': 19.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,78.6,7.5,2.0,517.9,46,569461,722,44,0
CUST-1490,94207.8,114044.23,93464.13,128233.62,0.071,2207.6,27227.03,12.33,1,13,0.235,66.3,Engaged,"{'transactionFrequency': 15.4, 'digitalUsage': 19.2, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,77.0,2.7,2.0,520.1,54,505705,602,19,0
CUST-1491,3387.2,41612.37,200.0,77719.38,0.689,2400.41,43607.48,18.17,1,14,0.362,75.2,Engaged,"{'transactionFrequency': 22.7, 'digitalUsage': 24.8, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,1,0,0,95.0,99.1,9.7,3.3,458.2,36,597999,780,36,0
CUST-1492,111614.03,173623.29,111614.03,256650.91,0.257,2334.25,35013.81,15.0,3,9,-0.122,74.3,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 20.6, 'productUsage': 16.0, 'recency': 19.0, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,82.2,5.5,3.2,436.7,40,1179119,744,15,0
CUST-1493,7071.26,7574.82,4865.85,9218.82,0.112,1399.76,3032.81,2.17,65,0,-0.5,30.2,Dormant,"{'transactionFrequency': 2.7, 'digitalUsage': 13.4, 'productUsage': 16.0, 'recency': 0.0, 'servicePenalty': 2.0}",4,True,False,True,True,1,1,0,110.0,53.8,2.5,1.0,393.1,30,2037744,706,9,1
CUST-1494,200.0,64679.98,200.0,130764.33,0.62,2417.52,48350.48,20.0,2,18,0.033,76.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,81.7,10.3,4.3,505.9,26,1236293,680,26,0
CUST-1495,68697.29,92596.27,68697.29,111071.94,0.126,2306.35,24601.06,10.67,2,5,-0.167,53.8,At Risk,"{'transactionFrequency': 13.3, 'digitalUsage': 17.2, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,68.7,4.0,3.3,475.7,56,250000,719,140,0
CUST-1496,155651.26,206402.73,155651.26,247489.94,0.123,2668.64,34692.29,13.0,2,10,0.051,63.1,Engaged,"{'transactionFrequency': 16.2, 'digitalUsage': 19.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,78.2,6.3,1.2,571.2,41,1722912,742,92,0
CUST-1497,28971.49,96742.21,28274.12,177659.15,0.442,2149.84,46221.62,21.5,5,9,-0.253,67.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 15.9, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,63.6,4.2,1.7,590.7,50,266809,620,18,0
CUST-1498,200.0,23077.65,200.0,42438.33,0.408,2449.97,28991.3,11.83,7,10,0.704,55.8,At Risk,"{'transactionFrequency': 14.8, 'digitalUsage': 19.4, 'productUsage': 4.0, 'recency': 17.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,77.5,9.2,3.2,400.1,29,656865,712,23,0
CUST-1499,200.0,1155.92,200.0,7845.88,1.696,2661.4,28388.28,10.67,29,2,-0.706,43.7,At Risk,"{'transactionFrequency': 13.3, 'digitalUsage': 23.1, 'productUsage': 4.0, 'recency': 10.3, 'servicePenalty': 7.0}",1,False,False,False,False,2,1,1,40.0,92.2,6.0,1.8,542.5,36,4317443,850,3,1
CUST-1500,502.71,49209.6,200.0,119682.5,0.725,2618.41,48440.52,18.5,1,14,0.018,71.0,Engaged,"{'transactionFrequency': 23.1, 'digitalUsage': 16.2, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,64.9,4.2,4.8,578.6,38,1676540,738,84,0
CUST-1501,200.0,4105.27,200.0,27455.13,1.638,2302.48,43747.12,19.0,1,15,-0.067,84.7,Highly Engaged,"{'transactionFrequency': 23.8, 'digitalUsage': 21.3, 'productUsage': 20.0, 'recency': 19.7, 'servicePenalty': 0.0}",5,True,True,True,True,0,0,0,0.0,85.1,5.3,0.8,503.4,49,411741,651,56,0
